timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T08:00:12+00:00,0.0121643129522251,408.888888888889,2020-02-10T08:03:55+00:00,2020-02-10T10:10:04+00:00
2020-02-11T12:00:12+00:00,0.0110388565680703,408.888888888889,2020-02-11T09:11:32+00:00,2020-02-11T11:18:14+00:00
