timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T08:00:12+00:00,0.000485711243296593,53.3333333333333,2020-02-10T07:45:54+00:00,2020-02-10T10:10:04+00:00
2020-02-11T12:00:12+00:00,0.000374033079285196,53.3333333333333,2020-02-11T08:26:02+00:00,2020-02-11T11:18:14+00:00
