timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T08:00:12+00:00,0.0633999807150503,1002.66666666667,2020-02-10T09:31:27+00:00,2020-02-10T10:10:04+00:00
2020-02-11T12:00:12+00:00,0.0499106005736236,1002.66666666667,2020-02-11T10:58:03+00:00,2020-02-11T11:18:14+00:00
