timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T08:00:11+00:00,0.018850090673511,512,2020-02-10T10:05:12+00:00,2020-02-10T10:21:48+00:00
2020-02-11T11:00:11+00:00,0.0195397634873394,512,2020-02-11T10:02:31+00:00,2020-02-11T10:20:16+00:00
