timestamp,pending_jobs,operational,status_msg,meas_freq_est,qubit_freq_est,last_update_date
2020-02-08 00:13:55,1,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:14:21,1,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:15:21,3,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:16:21,1,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:17:20,3,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:18:20,2,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:19:23,1,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:20:25,3,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:21:21,2,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:22:20,3,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:23:20,2,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:24:20,1,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:25:20,3,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:26:22,2,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:27:20,0,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:28:19,2,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:29:20,1,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:30:24,3,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:31:21,2,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:32:20,1,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:33:20,2,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:34:20,1,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:35:21,3,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:36:20,2,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:37:21,1,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:38:20,3,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:39:22,1,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:40:25,3,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:41:21,2,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:42:19,1,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:43:20,3,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:44:21,1,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:45:21,3,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:46:22,2,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:47:19,1,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:48:21,3,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:49:20,2,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:50:25,3,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:51:21,2,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:52:21,1,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:53:21,3,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
2020-02-08 00:54:20,2,TRUE,active,6993427855,4974283068.7925,2020-02-07 22:07:11
