Name,Freq,T1,T2,U1 err,U2 err,U3 err,Readout err
Q0,4.64133965827196,73.6662680178534,42.4417013721195,0,0.000553487869118317,0.00110697573823663,0.025
Q1,4.71999052476401,69.2379216260823,75.2167783153045,0,0.000713318024685341,0.00142663604937068,0.056
Q2,4.76197400436543,69.592983909347,118.34489574858,0,0.000505296186740839,0.00101059237348168,0.024
Q3,4.68692826217658,94.2288848004069,100.079240350156,0,0.00054064374891246,0.00108128749782492,0.027
Q4,4.92397899482269,101.294448533855,43.378526758918,0,0.00040284784930904,0.000805695698618079,0.027
