timestamp,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0,T1.date,T2.date,frequency.date,readout_error.date,prob_meas0_prep1.date,prob_meas1_prep0.date
2020-02-11T16:21:58+00:00,126.765328740327,94.1081879764329,4.6946256050761,0.0316666666666667,0.04,0.0233333333333333,2020-02-11T08:05:14+00:00,2020-02-11T08:21:06+00:00,2020-02-11T09:31:55+00:00,2020-02-11T07:57:31+00:00,2020-02-11T07:57:31+00:00,2020-02-11T07:57:31+00:00
2020-02-12T08:00:21+00:00,74.3747884173712,111.800052418201,4.69462784225013,0.0449999999999999,0.0666666666666667,0.0233333333333333,2020-02-12T07:17:08+00:00,2020-02-12T07:18:40+00:00,2020-02-12T07:33:54+00:00,2020-02-12T07:16:16+00:00,2020-02-12T07:16:16+00:00,2020-02-12T07:16:16+00:00
