timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T16:21:50+00:00,0.039421835365249,1002.66666666667,2020-02-11T10:32:37+00:00,2020-02-11T11:18:14+00:00
2020-02-12T09:00:13+00:00,0.0343501889567321,1002.66666666667,2020-02-12T08:07:59+00:00,2020-02-12T08:55:14+00:00
