Name,Freq,T1,T2,U1 err,U2 err,U3 err,Readout err
Q0,5.25396749451318,35.7427394351026,52.9466278283695,0,0.000454141656036671,0.000908283312073342,0.0283333333333333
Q1,5.04859838539613,49.0366346108658,46.079231490954,0,0.000473432896336026,0.000946865792672052,0.0383333333333333
Q2,5.23013382798841,89.4328600221486,95.9309441886708,0,0.000432630595526685,0.00086526119105337,0.025
Q3,5.20076909475195,77.8604854388888,109.007629740619,0,0.000581866156012792,0.00116373231202558,0.0383333333333333
Q4,5.06584238025552,47.4016837770899,27.595731108951,0,0.000286395325479499,0.000572790650958998,0.0183333333333333
