timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T08:00:17+00:00,0.0106328856303352,305.777777777778,2020-02-10T11:03:22+00:00,2020-02-10T11:32:27+00:00
2020-02-11T12:00:17+00:00,0.0109856998897762,305.777777777778,2020-02-11T10:24:48+00:00,2020-02-11T10:53:49+00:00
