Name,Freq,T1,T2,U1 err,U2 err,U3 err,Readout err
Q0,4.49979001308889,124.445508095995,153.075898643008,0,0.000346328822875359,0.000692657645750719,0.0216666666666667
Q1,4.69462462407539,123.974097410177,145.595205119355,0,0.000340473845631348,0.000680947691262695,0.0333333333333333
Q2,4.66331676728832,101.732923131922,108.370868951686,0,0.000858452075823867,0.00171690415164773,0.0283333333333333
Q3,4.65375757119747,99.3818792935033,120.756576001455,0,0.000887535116920676,0.00177507023384135,0.0549999999999999
Q4,4.61092782590818,121.343312900461,178.027732899195,0,0.000422309651428255,0.000844619302856511,0.0266666666666666
