timestamp,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0,T1.date,T2.date,frequency.date,readout_error.date,prob_meas0_prep1.date,prob_meas1_prep0.date
2020-02-11T16:21:54+00:00,27.3917760669983,12.5157349537084,4.89123838612711,0.021,0.018,0.024,2020-02-10T08:30:23+00:00,2020-02-11T08:13:03+00:00,2020-02-11T08:34:13+00:00,2020-02-11T08:09:41+00:00,2020-02-11T08:09:41+00:00,2020-02-11T08:09:41+00:00
2020-02-12T09:00:16+00:00,89.0788405589483,33.9092276912285,4.89124459055136,0.023,0.028,0.018,2020-02-12T08:11:12+00:00,2020-02-12T08:12:51+00:00,2020-02-12T08:33:43+00:00,2020-02-12T08:10:22+00:00,2020-02-12T08:10:22+00:00,2020-02-12T08:10:22+00:00
