timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T16:21:48+00:00,0.0256741725083996,369.777777777778,2020-02-11T09:50:39+00:00,2020-02-11T10:20:16+00:00
2020-02-12T10:00:10+00:00,0.0137935467995531,369.777777777778,2020-02-12T09:30:50+00:00,2020-02-12T09:52:59+00:00
