timestamp,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0,T1.date,T2.date,frequency.date,readout_error.date,prob_meas0_prep1.date,prob_meas1_prep0.date
2020-02-11T08:00:16+00:00,27.3917760669983,23.065551696153,4.89124278094487,0.029,0.042,0.016,2020-02-10T08:30:23+00:00,2020-02-10T08:37:56+00:00,2020-02-10T09:09:31+00:00,2020-02-10T08:29:16+00:00,2020-02-10T08:29:16+00:00,2020-02-10T08:29:16+00:00
2020-02-11T09:00:15+00:00,27.3917760669983,12.5157349537084,4.89123838612711,0.021,0.018,0.024,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0
2020-02-11T10:00:15+00:00,2020-02-10T08:30:23+00:00,2020-02-11T08:13:03+00:00,2020-02-11T08:34:13+00:00,2020-02-11T08:09:41+00:00,2020-02-11T08:09:41+00:00,2020-02-11T08:09:41+00:00,µs,µs,GHz,,,
2020-02-11T11:00:16+00:00,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0,27.3917760669983,12.5157349537084,4.89123838612711,0.021,0.018,0.024
2020-02-11T12:00:15+00:00,27.3917760669983,12.5157349537084,4.89123838612711,0.021,0.018,0.024,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0
2020-02-11T14:00:15+00:00,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0,µs,µs,GHz,,,
2020-02-11T15:32:14+00:00,27.3917760669983,12.5157349537084,4.89123838612711,0.021,0.018,0.024,2020-02-10T08:30:23+00:00,2020-02-11T08:13:03+00:00,2020-02-11T08:34:13+00:00,2020-02-11T08:09:41+00:00,2020-02-11T08:09:41+00:00,2020-02-11T08:09:41+00:00
