timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T16:21:55+00:00,0.00068927652513673,35.5555555555556,2020-02-11T09:42:25+00:00,2020-02-11T10:53:49+00:00
2020-02-12T12:00:36+00:00,0.000916130512952484,35.5555555555556,2020-02-12T10:16:59+00:00,2020-02-12T11:25:28+00:00
