timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T16:21:57+00:00,0.000969029017822075,106.666666666667,2020-02-11T09:28:16+00:00,2020-02-11T10:57:14+00:00
2020-02-12T09:00:19+00:00,0.00130350832459439,106.666666666667,2020-02-12T08:26:22+00:00,2020-02-12T08:54:43+00:00
