timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T08:00:16+00:00,0.0242146839460244,576,2020-02-10T09:05:17+00:00,2020-02-10T09:09:31+00:00
2020-02-11T09:00:15+00:00,0.019495700790307,576,2020-02-11T08:28:44+00:00,2020-02-11T08:34:13+00:00
