timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T08:00:16+00:00,0.0066074605375398,270.222222222222,2020-02-10T09:09:31+00:00,2020-02-10T09:09:31+00:00
2020-02-11T09:00:15+00:00,0.00974429874571597,270.222222222222,2020-02-11T08:34:13+00:00,2020-02-11T08:34:13+00:00
