timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T16:21:52+00:00,0.000467533714642754,35.5555555555556,2020-02-11T07:06:46+00:00,2020-02-11T07:20:04+00:00
2020-02-12T11:00:13+00:00,0.000391528512119376,35.5555555555556,2020-02-12T08:20:47+00:00,2020-02-12T10:04:22+00:00
