timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T08:00:20+00:00,0.00108281791680144,128,2020-02-10T08:46:16+00:00,2020-02-10T10:02:40+00:00
2020-02-11T10:00:19+00:00,0.00102413674245754,128,2020-02-11T08:30:12+00:00,2020-02-11T09:31:55+00:00
