timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T08:00:20+00:00,0.0155058330423777,526.222222222222,2020-02-10T10:02:40+00:00,2020-02-10T10:02:40+00:00
2020-02-11T10:00:19+00:00,0.0123144751728813,526.222222222222,2020-02-11T09:31:55+00:00,2020-02-11T09:31:55+00:00
