timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T08:00:20+00:00,0,0,2020-02-10T08:45:05+00:00,2020-02-10T10:02:40+00:00
2020-02-11T10:00:19+00:00,0,0,2020-02-11T08:22:10+00:00,2020-02-11T09:31:55+00:00
