timestamp,pending_jobs,operational,status_msg,meas_freq_est,qubit_freq_est,last_update_date
2020-02-08 00:13:45,2,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:14:11,1,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:15:11,2,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:16:11,1,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:17:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:18:09,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:19:12,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:20:15,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:21:12,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:22:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:23:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:24:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:25:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:26:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:27:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:28:09,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:29:11,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:30:14,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:31:11,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:32:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:33:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:34:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:35:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:36:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:37:10,1,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:38:10,1,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:39:11,1,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:40:14,1,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:41:11,1,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:42:09,1,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:43:10,1,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:44:10,1,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:45:11,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:46:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:47:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:48:09,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:49:09,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:50:13,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:51:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:52:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:53:10,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:54:09,0,TRUE,active,0,0,2020-02-07 22:34:43
2020-02-08 00:55:10,0,TRUE,active,0,0,2020-02-07 22:34:43
