timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T08:00:19+00:00,0.00134027941977716,106.666666666667,2020-02-10T10:25:01+00:00,2020-02-10T12:10:56+00:00
2020-02-11T12:00:19+00:00,0.00112248769750558,106.666666666667,2020-02-11T09:42:32+00:00,2020-02-11T10:57:14+00:00
