Name,Freq,T1,T2,U1 err,U2 err,U3 err,Readout err
Q0,4.79597115328435,103.330195865074,16.8054895333269,0,0.000366042023372688,0.000732084046745376,0.011
Q1,4.94005030113012,82.6825383179633,38.5560154472225,0,0.000586141108062367,0.00117228221612473,0.023
Q2,4.83324901165213,117.605075176384,125.282837757557,0,0.000387347191643655,0.00077469438328731,0.012
Q3,4.80804220905902,115.762909069102,98.6185480241997,0,0.000603969624160316,0.00120793924832063,0.027
Q4,4.74989363684361,110.294631893199,35.0367252148627,0,0.001062494935905,0.00212498987181,0.023
