timestamp,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0,T1.date,T2.date,frequency.date,readout_error.date,prob_meas0_prep1.date,prob_meas1_prep0.date
2020-02-11T16:21:48+00:00,58.9407163718084,53.1358096689301,5.0843641225463,0.029,0.051,0.007,2020-02-11T09:33:55+00:00,2020-02-11T09:36:10+00:00,2020-02-11T10:20:16+00:00,2020-02-11T09:33:08+00:00,2020-02-11T09:33:08+00:00,2020-02-11T09:33:08+00:00
2020-02-12T10:00:10+00:00,49.8209459166496,45.8769662207257,5.08437530640199,0.0315000000000001,0.045,0.018,2020-02-12T09:19:51+00:00,2020-02-12T09:21:05+00:00,2020-02-12T09:52:59+00:00,2020-02-12T09:19:42+00:00,2020-02-12T09:19:42+00:00,2020-02-12T09:19:42+00:00
