timestamp,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0,T1.date,T2.date,frequency.date,readout_error.date,prob_meas0_prep1.date,prob_meas1_prep0.date
2020-02-11T16:21:55+00:00,70.8012280411168,77.5258149456661,5.230146465729,0.0483333333333333,0.0666666666666667,0.03,2020-02-11T09:31:04+00:00,2020-02-11T09:32:05+00:00,2020-02-11T10:53:49+00:00,2020-02-11T09:30:05+00:00,2020-02-11T09:30:05+00:00,2020-02-11T09:30:05+00:00
2020-02-12T12:00:36+00:00,79.2535420800422,99.980129438978,5.2301388556777,0.0266666666666666,0.0366666666666666,0.0166666666666667,2020-02-12T09:44:49+00:00,2020-02-12T09:53:10+00:00,2020-02-12T11:25:28+00:00,2020-02-12T09:37:31+00:00,2020-02-12T09:37:31+00:00,2020-02-12T09:37:31+00:00
