timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T16:21:58+00:00,0.0174706321435634,682.666666666667,2020-02-11T09:12:08+00:00,2020-02-11T09:31:55+00:00
2020-02-12T08:00:21+00:00,0.0228489485210002,682.666666666667,2020-02-12T07:26:18+00:00,2020-02-12T07:33:54+00:00
