timestamp,gate_error,gate_length,gate_error.date,gate_length.date
2020-02-11T16:21:58+00:00,0.000507218828708058,64,2020-02-11T08:22:10+00:00,2020-02-11T09:31:55+00:00
2020-02-12T08:00:21+00:00,0.000485767298855989,64,2020-02-12T07:19:05+00:00,2020-02-12T07:33:54+00:00
