Name,Freq,T1,T2,U1 err,U2 err,U3 err,Readout err
Q0,4.81952310587365,124.70123569981,87.4257579877447,0,0.000840804733756038,0.00168160946751208,0.03
Q1,4.89123647011302,100.454054347716,35.0123037260913,0,0.000300956099168693,0.000601912198337386,0.028
Q2,4.71683740484603,108.212374421656,100.054507954653,0,0.000198828557024569,0.000397657114049138,0.014
Q3,4.78903020958224,95.1211143565792,90.4450360988584,0,0.000417090993991871,0.000834181987983742,0.032
Q4,5.02368890364765,77.4624440263121,34.1211925699524,0,0.000275896522476261,0.000551793044952521,0.042
