timestamp,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0,T1.date,T2.date,frequency.date,readout_error.date,prob_meas0_prep1.date,prob_meas1_prep0.date
2020-02-11T16:21:52+00:00,105.405141755625,76.09395635948,4.8080433536048,0.025,0.032,0.018,2020-02-11T07:05:05+00:00,2020-02-11T07:05:40+00:00,2020-02-11T07:20:04+00:00,2020-02-11T07:04:52+00:00,2020-02-11T07:04:52+00:00,2020-02-11T07:04:52+00:00
2020-02-12T11:00:13+00:00,101.395075532415,101.122175519181,4.80804065680899,0.015,0.022,0.008,2020-02-12T07:56:45+00:00,2020-02-12T08:04:45+00:00,2020-02-12T10:04:22+00:00,2020-02-12T07:48:24+00:00,2020-02-12T07:48:24+00:00,2020-02-12T07:48:24+00:00
