timestamp,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0,T1.date,T2.date,frequency.date,readout_error.date,prob_meas0_prep1.date,prob_meas1_prep0.date
2020-02-11T16:21:52+00:00,119.098892126902,18.7948253058902,4.79598316499405,0.016,0.022,0.01,2020-02-11T07:05:05+00:00,2020-02-10T08:14:34+00:00,2020-02-11T07:20:04+00:00,2020-02-11T07:04:52+00:00,2020-02-11T07:04:52+00:00,2020-02-11T07:04:52+00:00
2020-02-12T11:00:13+00:00,87.4784076181923,18.7948253058902,4.79598805646379,0.011,0.016,0.00600000000000001,2020-02-12T07:56:45+00:00,2020-02-10T08:14:34+00:00,2020-02-12T10:04:22+00:00,2020-02-12T07:48:24+00:00,2020-02-12T07:48:24+00:00,2020-02-12T07:48:24+00:00
