timestamp,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0,T1.date,T2.date,frequency.date,readout_error.date,prob_meas0_prep1.date,prob_meas1_prep0.date
2020-02-11T16:21:52+00:00,105.866734165296,42.7628930859402,4.74989507946715,0.033,0.048,0.018,2020-02-10T08:06:40+00:00,2020-02-11T07:06:13+00:00,2020-02-11T07:20:04+00:00,2020-02-11T07:04:52+00:00,2020-02-11T07:04:52+00:00,2020-02-11T07:04:52+00:00
2020-02-12T11:00:13+00:00,64.779141012885,44.7780846134758,4.74989772536982,0.019,0.024,0.014,2020-02-12T07:56:45+00:00,2020-02-12T08:12:46+00:00,2020-02-12T10:04:22+00:00,2020-02-12T07:48:24+00:00,2020-02-12T07:48:24+00:00,2020-02-12T07:48:24+00:00
