timestamp,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0,T1.date,T2.date,frequency.date,readout_error.date,prob_meas0_prep1.date,prob_meas1_prep0.date
2020-02-11T16:21:52+00:00,138.923029427037,215.734571658958,4.83325102211226,0.012,0.02,0.004,2020-02-11T07:05:05+00:00,2020-02-11T07:05:40+00:00,2020-02-11T07:20:04+00:00,2020-02-11T07:04:52+00:00,2020-02-11T07:04:52+00:00,2020-02-11T07:04:52+00:00
2020-02-12T11:00:13+00:00,105.140150469582,90.0744604229935,4.83325061031277,0.011,0.016,0.006,2020-02-12T07:56:45+00:00,2020-02-12T08:04:45+00:00,2020-02-12T10:04:22+00:00,2020-02-12T07:48:24+00:00,2020-02-12T07:48:24+00:00,2020-02-12T07:48:24+00:00
