timestamp,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0,T1.date,T2.date,frequency.date,readout_error.date,prob_meas0_prep1.date,prob_meas1_prep0.date
2020-02-11T08:00:11+00:00,54.8394278991246,62.0538458026213,5.03044346776129,0.0255000000000001,0.04,0.011,2020-02-10T09:35:36+00:00,2020-02-10T09:39:03+00:00,2020-02-10T10:21:48+00:00,2020-02-10T09:34:43+00:00,2020-02-10T09:34:43+00:00,2020-02-10T09:34:43+00:00
2020-02-11T09:00:11+00:00,54.8394278991246,62.0538458026213,5.03044346776129,0.0255000000000001,0.04,0.011,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0
2020-02-11T10:00:11+00:00,2020-02-10T09:35:36+00:00,2020-02-10T09:39:03+00:00,2020-02-10T10:21:48+00:00,2020-02-10T09:34:43+00:00,2020-02-10T09:34:43+00:00,2020-02-10T09:34:43+00:00,µs,µs,GHz,,,
2020-02-11T11:00:11+00:00,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0,62.8019642973764,76.7084188172613,5.0304447184057,0.0235000000000001,0.037,0.01
2020-02-11T12:00:10+00:00,62.8019642973764,76.7084188172613,5.0304447184057,0.0235000000000001,0.037,0.01,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0
2020-02-11T14:00:10+00:00,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0,µs,µs,GHz,,,
2020-02-11T15:32:07+00:00,62.8019642973764,76.7084188172613,5.0304447184057,0.0235000000000001,0.037,0.01,2020-02-11T09:33:55+00:00,2020-02-11T09:36:57+00:00,2020-02-11T10:20:16+00:00,2020-02-11T09:33:08+00:00,2020-02-11T09:33:08+00:00,2020-02-11T09:33:08+00:00
