timestamp,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0,T1.date,T2.date,frequency.date,readout_error.date,prob_meas0_prep1.date,prob_meas1_prep0.date
2020-02-11T16:21:57+00:00,77.9281622915271,43.8003409155436,4.92397678238987,0.0205,0.036,0.005,2020-02-11T09:19:40+00:00,2020-02-11T09:25:02+00:00,2020-02-11T10:57:14+00:00,2020-02-11T09:10:30+00:00,2020-02-11T09:10:30+00:00,2020-02-11T09:10:30+00:00
2020-02-12T09:00:19+00:00,69.6721899179201,44.7881636302062,4.92396852251053,0.0525,0.071,0.034,2020-02-12T08:21:43+00:00,2020-02-12T08:24:37+00:00,2020-02-12T08:54:43+00:00,2020-02-12T08:20:38+00:00,2020-02-12T08:20:38+00:00,2020-02-12T08:20:38+00:00
