timestamp,T1,T2,frequency,readout_error,prob_meas0_prep1,prob_meas1_prep0,T1.date,T2.date,frequency.date,readout_error.date,prob_meas0_prep1.date,prob_meas1_prep0.date
2020-02-11T16:21:50+00:00,55.6477731112438,52.4129449834466,5.02632845762836,0.025,0.04,0.01,2020-02-11T08:10:44+00:00,2020-02-11T08:16:05+00:00,2020-02-11T11:18:14+00:00,2020-02-11T08:06:14+00:00,2020-02-11T08:06:14+00:00,2020-02-11T08:06:14+00:00
2020-02-12T09:00:13+00:00,57.2459754708885,57.1027575767682,5.02631141879346,0.04,0.07,0.01,2020-02-12T07:27:04+00:00,2020-02-12T07:28:43+00:00,2020-02-12T08:55:14+00:00,2020-02-12T07:26:19+00:00,2020-02-12T07:26:19+00:00,2020-02-12T07:26:19+00:00
